Time, x Vel, y Vel, Vel
5898,0.206490,0.009673,0.009673
5899,0.446626,0.068667,0.068667
5900,0.604602,0.094951,0.094951
5901,0.585383,0.027866,0.027866
5902,0.641490,0.051378,0.051378
5903,0.690468,0.055447,0.055447
5904,0.594214,0.040559,0.040559
5905,0.387440,0.060677,0.060677
5906,0.336021,0.098948,0.098948
5907,0.001042,0.113982,0.113982
5908,-0.097382,0.047722,0.047722
5909,-0.001346,0.026140,0.026140
5910,0.081168,0.024416,0.024416
5911,0.261332,-0.028271,-0.028271
5912,0.231323,0.010748,0.010748
5913,0.180999,-0.011713,-0.011713
5914,0.072387,-0.043264,-0.043264
5915,0.095481,-0.009825,-0.009825
5916,0.138704,-0.012827,-0.012827
5917,0.346211,0.021287,0.021287
5918,0.401852,0.040404,0.040404
5919,0.376010,0.018750,0.018750
5920,0.427953,0.056624,0.056624
5921,0.263612,0.030392,0.030392
5922,0.220144,-0.033107,-0.033107
5923,0.201568,-0.074856,-0.074856
5924,0.183076,-0.110431,-0.110431
5925,0.112545,-0.091072,-0.091072
5926,0.132064,-0.035911,-0.035911
5927,0.102344,-0.018044,-0.018044
5928,0.124995,0.011004,0.011004
5929,0.162086,-0.010970,-0.010970
5930,0.264385,-0.034538,-0.034538
5931,0.433755,0.030816,0.030816
5932,0.254437,-0.062664,-0.062664
5933,0.140206,-0.119588,-0.119588
5934,0.080167,-0.087417,-0.087417
5935,0.206475,-0.054356,-0.054356
5936,0.536078,0.138314,0.138314
5937,0.573320,0.191237,0.191237
5938,0.593256,0.163252,0.163252
5939,0.363211,0.129062,0.129062
5940,0.144000,0.014000,0.014000
5941,0.295089,0.002475,0.002475
5942,0.366303,0.097655,0.097655
5943,0.208025,0.062098,0.062098
5944,0.220040,0.118869,0.118869
5945,0.112993,0.094464,0.094464
5946,0.145037,-0.013119,-0.013119
5947,0.476289,-0.022804,-0.022804
5948,0.476352,-0.108437,-0.108437
5949,0.553494,-0.042898,-0.042898
5950,0.379851,-0.040094,-0.040094
5951,0.159223,-0.015650,-0.015650
5952,0.419608,0.071569,0.071569
5953,0.321212,0.002020,0.002020
5954,0.349141,0.050172,0.050172
5955,0.327051,0.023415,0.023415
5956,-0.004950,-0.042079,-0.042079
5957,0.216262,0.055326,0.055326
5958,0.184972,0.017955,0.017955
5959,0.242297,0.055582,0.055582
5960,0.618082,0.082988,0.082988
5961,0.388950,0.054614,0.054614
5962,0.523232,0.074747,0.074747
5963,0.434174,-0.010484,-0.010484
5964,0.001154,-0.011317,-0.011317
5965,0.375406,0.020634,0.020634
5966,0.358496,0.019502,0.019502
5967,0.639216,0.041176,0.041176
5968,0.825714,0.006408,0.006408
5969,0.604594,-0.064634,-0.064634
5970,0.547505,-0.067987,-0.067987
5971,0.253485,-0.111901,-0.111901
5972,0.173462,-0.120615,-0.120615
5973,0.210000,-0.088000,-0.088000
5974,0.333091,-0.062543,-0.062543
5975,0.424947,0.009940,0.009940
5976,0.578538,0.124615,0.124615
5977,0.527961,0.116000,0.116000
5978,0.512948,0.103876,0.103876
5979,0.661608,0.137922,0.137922
5980,0.714122,0.085510,0.085510
5981,0.754902,-0.017647,-0.017647
5982,0.660163,-0.018204,-0.018204
5983,0.543149,-0.080535,-0.080535
5984,0.331251,-0.017934,-0.017934
5985,0.228996,0.081283,0.081283
5986,0.249837,0.074204,0.074204
5987,0.108851,0.058535,0.058535
5988,0.193999,-0.045811,-0.045811
5989,0.259686,-0.017102,-0.017102
5990,0.325838,0.044081,0.044081
5991,0.554000,0.128000,0.128000
5992,0.540056,0.151501,0.151501
5993,0.532455,0.117465,0.117465
5994,0.482162,0.059919,0.059919
5995,0.354000,0.036000,0.036000
5996,0.300000,0.026531,0.026531
5997,0.541192,0.103677,0.103677
5998,0.631248,0.100807,0.100807
5999,0.709650,0.110408,0.110408
6000,0.749784,0.134447,0.134447
6001,0.594808,0.104323,0.104323
6002,0.601742,0.101900,0.101900
6003,0.709142,0.086860,0.086860
6004,1.001560,0.116352,0.116352
6005,0.919962,0.086491,0.086491
6006,0.707010,0.051293,0.051293
6007,0.770297,0.138614,0.138614
6008,0.596420,0.069507,0.069507
6009,0.597410,0.072882,0.072882
6010,0.778000,0.158000,0.158000
6011,0.652600,0.096857,0.096857
6012,0.510808,0.107899,0.107899
6013,0.447415,0.093880,0.093880
6014,0.330000,0.014000,0.014000
6015,0.074311,-0.048738,-0.048738
6016,0.000000,-0.060000,-0.060000
6017,0.111212,-0.081253,-0.081253
6018,0.192000,-0.116000,-0.116000
6019,0.298832,-0.107525,-0.107525
6020,0.384141,-0.088303,-0.088303
6021,0.488788,-0.070263,-0.070263
6022,0.631374,-0.018404,-0.018404
6023,0.753875,-0.013081,-0.013081
6024,0.714014,-0.033775,-0.033775
6025,0.611212,-0.021737,-0.021737
6026,0.442626,0.038404,0.038404
6027,0.547475,0.155556,0.155556
6028,0.548133,0.140366,0.140366
6029,0.384000,0.176000,0.176000
6030,0.349787,0.167957,0.167957
6031,0.249145,0.093169,0.093169
6032,0.331875,0.105344,0.105344
6033,0.495697,0.059879,0.059879
6034,0.604907,0.025879,0.025879
6035,0.651120,0.025473,0.025473
6036,0.656483,0.038569,0.038569
6037,0.653604,0.089791,0.089791
6038,0.697306,0.126163,0.126163
6039,0.780543,0.061155,0.061155
6040,0.779354,0.111798,0.111798
6041,0.710032,0.013239,0.013239
6042,0.677091,-0.006889,-0.006889
6043,0.532078,0.061175,0.061175
6044,0.396000,-0.014000,-0.014000
6045,0.505051,0.040404,0.040404
6046,0.380909,0.044889,0.044889
6047,0.432483,0.019218,0.019218
6048,0.506939,0.035061,0.035061
6049,0.424242,0.038384,0.038384
6050,0.463535,0.015717,0.015717
6051,0.467061,0.014248,0.014248
6052,0.525788,0.024717,0.024717
6053,0.458166,0.016442,0.016442
6054,0.448548,-0.011301,-0.011301
6055,0.404741,-0.005751,-0.005751
6056,0.443273,-0.017778,-0.017778
6057,0.512198,-0.015005,-0.015005
6058,0.595917,0.011583,0.011583
6059,0.579798,-0.026263,-0.026263
6060,0.474196,-0.042353,-0.042353
6061,0.459010,-0.049134,-0.049134
6062,0.355535,-0.052808,-0.052808
6063,0.373957,-0.024502,-0.024502
6064,0.377804,-0.037647,-0.037647
6065,0.310041,-0.005673,-0.005673
6066,0.278465,0.014808,0.014808
6067,0.221782,0.001980,0.001980
6068,0.235922,0.027843,0.027843
6069,0.348454,0.024268,0.024268
6070,0.464000,-0.024000,-0.024000
6071,0.523452,-0.011821,-0.011821
6072,0.553221,-0.022129,-0.022129
6073,0.633505,-0.084594,-0.084594
6074,0.617402,-0.097629,-0.097629
6075,0.579518,-0.144614,-0.144614
6076,0.632857,-0.197714,-0.197714
6077,0.529131,-0.247919,-0.247919
6078,0.496598,-0.292371,-0.292371
6079,0.393686,-0.232001,-0.232001
6080,0.286000,-0.246000,-0.246000
6081,0.183898,-0.156596,-0.156596
6082,0.219412,-0.088627,-0.088627
6083,0.265002,-0.120533,-0.120533
6084,0.304198,-0.045960,-0.045960
6085,0.346535,-0.021782,-0.021782
6086,0.346346,-0.027332,-0.027332
6087,0.428422,-0.040834,-0.040834
6088,0.431567,-0.037216,-0.037216
6089,0.552436,-0.083703,-0.083703
6090,0.479344,-0.087714,-0.087714
6091,0.478827,-0.019594,-0.019594
6092,0.425859,-0.004368,-0.004368
6093,0.350000,-0.050000,-0.050000
6094,0.334997,0.020307,0.020307
6095,0.304202,0.006545,0.006545
6096,0.328376,0.055545,0.055545
6097,0.330000,0.098000,0.098000
6098,0.361984,0.057116,0.057116
6099,0.363525,0.048000,0.048000
6100,0.466323,-0.092828,-0.092828
6101,0.407673,-0.028694,-0.028694
6102,0.414583,-0.032966,-0.032966
6103,0.433326,-0.004255,-0.004255
6104,0.318741,0.074318,0.074318
6105,0.334148,0.012912,0.012912
6106,0.357333,-0.008784,-0.008784
6107,0.337899,-0.039495,-0.039495
6108,0.274936,-0.029489,-0.029489
6109,0.211881,0.047525,0.047525
6110,0.290286,-0.029551,-0.029551
6111,0.284220,-0.057240,-0.057240
6112,0.285340,-0.005299,-0.005299
6113,0.350095,-0.098470,-0.098470
6114,0.224098,-0.017398,-0.017398
6115,0.371030,-0.021010,-0.021010
6116,0.468458,-0.088014,-0.088014
6117,0.399583,0.052109,0.052109
6118,0.393616,0.132949,0.132949
6119,0.265048,0.198190,0.198190
6120,0.236364,0.268687,0.268687
6121,0.313548,0.162033,0.162033
6122,0.303354,0.099374,0.099374
6123,0.279900,0.069073,0.069073
6124,0.279838,-0.021374,-0.021374
6125,0.221356,-0.006720,-0.006720
6126,0.237195,-0.023648,-0.023648
6127,0.222229,-0.100165,-0.100165
6128,0.231273,-0.089737,-0.089737
6129,0.251020,-0.106122,-0.106122
6130,0.189451,-0.051725,-0.051725
6131,0.148619,0.030412,0.030412
6132,0.105380,0.088023,0.088023
6133,0.165306,0.089796,0.089796
6134,0.174735,0.103306,0.103306
6135,0.224204,0.086490,0.086490
6136,0.331703,0.034229,0.034229
6137,0.263327,0.057390,0.057390
6138,0.391265,-0.043306,-0.043306
6139,0.367633,-0.037510,-0.037510
6140,0.346755,-0.015182,-0.015182
6141,0.420061,-0.045758,-0.045758
6142,0.413414,-0.027051,-0.027051
6143,0.402526,-0.021519,-0.021519
6144,0.415972,-0.004167,-0.004167
6145,0.375899,-0.008788,-0.008788
6146,0.350586,0.047051,0.047051
6147,0.396040,0.015842,0.015842
6148,0.403529,-0.025085,-0.025085
6149,0.463566,-0.010321,-0.010321
6150,0.452898,-0.056286,-0.056286
6151,0.431802,-0.050812,-0.050812
6152,0.344135,-0.047516,-0.047516
6153,0.340594,-0.067327,-0.067327
6154,0.346011,-0.079654,-0.079654
6155,0.360549,-0.066039,-0.066039
6156,0.338978,-0.011468,-0.011468
6157,0.297203,0.004979,0.004979
6158,0.327091,0.043939,0.043939
6159,0.327451,0.052039,0.052039
6160,0.360784,0.035294,0.035294
6161,0.436011,0.030244,0.030244
6162,0.369879,0.024747,0.024747
6163,0.356000,0.026000,0.026000
6164,0.317490,0.045608,0.045608
6165,0.251368,0.062960,0.062960
6166,0.261101,0.074232,0.074232
6167,0.226828,0.142222,0.142222
6168,0.276317,0.070040,0.070040
6169,0.310248,0.023909,0.023909
6170,0.315020,-0.008980,-0.008980
6171,0.455172,-0.114222,-0.114222
6172,0.437683,-0.074040,-0.074040
6173,0.370517,-0.082488,-0.082488
6174,0.427919,-0.077374,-0.077374
6175,0.334727,-0.065576,-0.065576
6176,0.287878,-0.079143,-0.079143
6177,0.388119,-0.071287,-0.071287
6178,0.280246,-0.015204,-0.015204
6179,0.310251,0.023533,0.023533
6180,0.394122,0.077143,0.077143
6181,0.283788,0.178018,0.178018
6182,0.313835,0.102577,0.102577
6183,0.266526,0.088498,0.088498
6184,0.243373,-0.002353,-0.002353
6185,0.302687,-0.055899,-0.055899
6186,0.354000,-0.044000,-0.044000
6187,0.464221,-0.021122,-0.021122
6188,0.522093,-0.016657,-0.016657
6189,-199.432000,-0.108000,-0.108000
6190,-199.350309,-0.068887,-0.068887
6191,-199.413725,-0.064706,-0.064706
6192,-199.493069,-0.037624,-0.037624
6193,0.526571,0.045429,0.045429
6194,0.374893,0.092053,0.092053
6195,0.282000,0.033373,0.033373
6196,0.211033,0.010103,0.010103
6197,0.095191,-0.023904,-0.023904
6198,0.176011,-0.059860,-0.059860
6199,0.268000,-0.054000,-0.054000
6200,0.317460,-0.002762,-0.002762
6201,0.278238,-0.009525,-0.009525
6202,0.281188,-0.029703,-0.029703
6203,0.222000,0.058000,0.058000
6204,0.273487,0.018402,0.018402
6205,0.281838,0.145838,0.145838
6206,0.209146,0.181015,0.181015
6207,0.192000,0.102000,0.102000
6208,0.231683,0.091089,0.091089
6209,0.327053,-0.001660,-0.001660
6210,0.378973,-0.002797,-0.002797
6211,0.403327,0.055366,0.055366
6212,0.315414,0.144013,0.144013
6213,0.327109,0.119822,0.119822
6214,0.371542,0.077024,0.077024
6215,0.436519,0.013557,0.013557
6216,0.494650,-0.027303,-0.027303
6217,0.498634,0.038594,0.038594
6218,0.334883,0.086787,0.086787
6219,0.253730,0.094794,0.094794
6220,0.197856,0.083291,0.083291
6221,0.081548,-0.029483,-0.029483
6222,0.227673,-0.067633,-0.067633
6223,0.256566,-0.066667,-0.066667
6224,0.344959,-0.104688,-0.104688
6225,0.496970,-0.032323,-0.032323
6226,0.535208,-0.054594,-0.054594
6227,0.660368,-0.052109,-0.052109
6228,0.529829,-0.018945,-0.018945
6229,0.420771,-0.030244,-0.030244
6230,0.294529,-0.000820,-0.000820
6231,0.161490,-0.000941,-0.000941
6232,0.238384,-0.004040,-0.004040
6233,0.306078,0.009456,0.009456
6234,0.300772,0.033571,0.033571
6235,0.376245,0.041878,0.041878
6236,0.462626,0.034343,0.034343
6237,0.360000,0.046000,0.046000
6238,0.429490,-0.014157,-0.014157
6239,0.333755,-0.007878,-0.007878
6240,0.270222,-0.002869,-0.002869
6241,0.342000,-0.028000,-0.028000
6242,0.312000,0.004000,0.004000
6243,0.260061,0.012990,0.012990
6244,0.240000,0.022000,0.022000
6245,0.171152,0.085616,0.085616
6246,0.133020,0.072902,0.072902
6247,0.254545,0.028283,0.028283
6248,0.268863,0.023412,0.023412
6249,0.362076,-0.086369,-0.086369
6250,0.438980,-0.088902,-0.088902
6251,0.372086,-0.100350,-0.100350
6252,0.325966,-0.072846,-0.072846
6253,0.374695,-0.102171,-0.102171
6254,0.297149,-0.133327,-0.133327
6255,0.310742,-0.136014,-0.136014
6256,0.379027,-0.178215,-0.178215
6257,0.291214,-0.088763,-0.088763
6258,0.316872,0.071367,0.071367
6259,0.401120,0.067507,0.067507
6260,0.326380,0.137336,0.137336
6261,0.285146,0.111646,0.111646
6262,0.273980,-0.028040,-0.028040
6263,0.193446,0.047584,0.047584
6264,0.193583,-0.013666,-0.013666
6265,0.180051,0.047790,0.047790
6266,0.262776,0.079102,0.079102
6267,0.264020,0.050566,0.050566
6268,0.331389,0.086659,0.086659
6269,0.403205,0.046635,0.046635
6270,0.338894,0.073053,0.073053
6271,0.323980,0.083434,0.083434
6272,0.264792,0.077321,0.077321
6273,0.266462,0.051615,0.051615
6274,0.263744,0.011239,0.011239
6275,0.281921,-0.019208,-0.019208
6276,0.367455,-0.083172,-0.083172
6277,0.368939,-0.084857,-0.084857
6278,0.424922,-0.103750,-0.103750
6279,0.408079,-0.096792,-0.096792
6280,0.398545,-0.044828,-0.044828
6281,0.336395,-0.002976,-0.002976
6282,0.296290,-0.027563,-0.027563
6283,0.348356,-0.033901,-0.033901
6284,0.235592,0.029347,0.029347
6285,0.252310,0.030982,0.030982
6286,0.236384,0.057266,0.057266
6287,0.237624,0.083168,0.083168
6288,0.315358,0.045784,0.045784
6289,0.392356,-0.007149,-0.007149
6290,0.387859,0.057886,0.057886
6291,0.364356,0.041584,0.041584
6292,0.349711,0.015024,0.015024
6293,0.242588,0.053373,0.053373
6294,0.289369,-0.077688,-0.077688
6295,0.295202,-0.034082,-0.034082
6296,0.293801,0.002614,0.002614
6297,0.380392,0.013725,0.013725
6298,0.435413,0.036009,0.036009
6299,0.528257,-0.017504,-0.017504
6300,0.599538,-0.044769,-0.044769
6301,0.592157,-0.084314,-0.084314
6302,0.514880,-0.018288,-0.018288
6303,0.440507,0.027644,0.027644
6304,0.330041,-0.001464,-0.001464
6305,0.298863,0.057216,0.057216
6306,0.337547,0.041589,0.041589
6307,0.232855,0.043828,0.043828
6308,0.262571,0.058321,0.058321
6309,0.312545,-0.000828,-0.000828
6310,0.319761,0.002216,0.002216
6311,0.390307,0.007837,0.007837
6312,0.303051,0.100707,0.100707
6313,0.278108,0.052216,0.052216
6314,0.198340,0.031543,0.031543
6315,0.245525,-0.019342,-0.019342
6316,0.323199,-0.139643,-0.139643
6317,0.269388,-0.048980,-0.048980
6318,0.281822,-0.028614,-0.028614
6319,0.419822,-0.069767,-0.069767
6320,0.449260,-0.050860,-0.050860
6321,0.432653,0.012245,0.012245
6322,0.409267,-0.003069,-0.003069
6323,0.148535,0.068984,0.068984
6324,0.238776,0.010204,0.010204
6325,0.371367,-0.104370,-0.104370
6326,0.512733,-0.112931,-0.112931
6327,0.734694,-0.171429,-0.171429
6328,0.668504,-0.069451,-0.069451
6329,0.452192,0.039678,0.039678
6330,0.331526,0.127649,0.127649
6331,0.258743,0.096038,0.096038
6332,0.082516,0.122512,0.122512
6333,0.241748,0.076039,0.076039
6334,0.292375,-0.014719,-0.014719
6335,0.117216,0.078941,0.078941
6336,0.293878,-0.020408,-0.020408
6337,0.140404,0.005495,0.005495
6338,0.169897,0.004180,0.004180
6339,0.260384,0.029556,0.029556
6340,0.195918,0.051020,0.051020
6341,0.456503,-0.048464,-0.048464
6342,0.312202,0.008889,0.008889
6343,0.397260,-0.020902,-0.020902
6344,0.421833,0.009665,0.009665
6345,0.324875,0.047484,0.047484
6346,0.482000,-0.028000,-0.028000
6347,0.482356,-0.038653,-0.038653
6348,0.523065,-0.087216,-0.087216
6349,0.522218,-0.098515,-0.098515
6350,0.462893,-0.025981,-0.025981
6351,0.452874,-0.028039,-0.028039
6352,0.447388,0.006612,0.006612
6353,0.497237,0.018041,0.018041
6354,0.514127,-0.021121,-0.021121
6355,0.539330,-0.033267,-0.033267
6356,0.534245,-0.065796,-0.065796
6357,0.432030,-0.014576,-0.014576
6358,0.472742,-0.005294,-0.005294
6359,0.415048,0.011771,0.011771
6360,0.410436,0.024847,0.024847
6361,0.455304,-0.002445,-0.002445
6362,0.450238,-0.009604,-0.009604
6363,0.444747,-0.024465,-0.024465
6364,0.424844,0.016434,0.016434
6365,0.429429,0.010980,0.010980
6366,0.330082,0.029184,0.029184
6367,0.349608,0.062314,0.062314
6368,0.364475,0.040515,0.040515
6369,0.298000,0.028000,0.028000
6370,0.355918,0.022922,0.022922
6371,0.392157,-0.009804,-0.009804
6372,0.367798,-0.083919,-0.083919
6373,0.524392,-0.082157,-0.082157
6374,0.458182,-0.033620,-0.033620
6375,0.352235,0.007490,0.007490
6376,0.410301,0.096870,0.096870
6377,0.231608,0.120157,0.120157
6378,0.249145,0.048545,0.048545
6379,0.300706,-0.080039,-0.080039
6380,0.268725,-0.095147,-0.095147
6381,0.336515,-0.155723,-0.155723
6382,0.362376,-0.150495,-0.150495
6383,0.375888,-0.049486,-0.049486
6384,0.319394,-0.065249,-0.065249
6385,0.305485,-0.006277,-0.006277
6386,0.268336,-0.026927,-0.026927
6387,0.255366,-0.035304,-0.035304
6388,0.376238,-0.001980,-0.001980
6389,0.426808,-0.046808,-0.046808
6390,0.399961,0.076392,0.076392
6391,0.369697,0.076768,0.076768
6392,0.288682,0.026053,0.026053
6393,0.292929,0.022222,0.022222
6394,0.348465,-0.038424,-0.038424
6395,0.318017,-0.026592,-0.026592
6396,0.282115,0.055615,0.055615
6397,0.287047,0.109566,0.109566
6398,0.332917,0.075414,0.075414
6399,0.376933,0.077098,0.077098
6400,0.370581,0.015341,0.015341
6401,0.329216,-0.008980,-0.008980
6402,0.250922,-0.022889,-0.022889
6403,0.269491,-0.044444,-0.044444
6404,0.285799,-0.021216,-0.021216
6405,0.246364,-0.039980,-0.039980
6406,0.210101,-0.014141,-0.014141
6407,0.149495,-0.012245,-0.012245
6408,0.126701,-0.062117,-0.062117
6409,0.102412,-0.018347,-0.018347
6410,0.101263,-0.033460,-0.033460
6411,0.224408,-0.043755,-0.043755
6412,0.314347,-0.110889,-0.110889
6413,0.339948,-0.128354,-0.128354
6414,0.403095,-0.151071,-0.151071
6415,0.255184,-0.099102,-0.099102
6416,0.325236,0.000473,0.000473
6417,0.347539,0.011348,0.011348
6418,0.313824,0.010794,0.010794
6419,0.375510,-0.057143,-0.057143
6420,0.190545,-0.015064,-0.015064
6421,0.127737,0.001333,0.001333
6422,0.127553,0.124312,0.124312
6423,0.046749,0.138018,0.138018
6424,0.055478,0.080342,0.080342
6425,0.172531,0.011592,0.011592
6426,0.209821,-0.069767,-0.069767
6427,0.260141,-0.036664,-0.036664
6428,0.371109,-0.023732,-0.023732
6429,0.291116,0.036094,0.036094
6430,0.284810,0.019386,0.019386
6431,0.306416,0.016891,0.016891
6432,0.330001,0.049255,0.049255
6433,0.406115,0.011046,0.011046
6434,0.426301,0.053341,0.053341
6435,0.391394,0.067737,0.067737
6436,0.248088,0.022190,0.022190
6437,0.198460,0.038924,0.038924
6438,0.249179,0.046338,0.046338
6439,0.262668,-0.025284,-0.025284
6440,0.340358,-0.009309,-0.009309
6441,0.342134,0.022462,0.022462
6442,0.261932,-0.064520,-0.064520
6443,0.345938,-0.002454,-0.002454
6444,0.348420,-0.036749,-0.036749
6445,0.311154,-0.084037,-0.084037
6446,0.345818,-0.043313,-0.043313
6447,0.303546,-0.055278,-0.055278
6448,0.273136,-0.009736,-0.009736
6449,0.306843,0.025330,0.025330
6450,0.297386,0.030812,0.030812
6451,0.312454,0.029278,0.029278
6452,0.401746,0.013475,0.013475
6453,0.368163,0.008733,0.008733
6454,0.336594,0.034723,0.034723
6455,0.270343,0.033535,0.033535
6456,0.175204,0.025495,0.025495
6457,0.181485,0.027856,0.027856
6458,0.130733,-0.001060,-0.001060
6459,0.089657,-0.029535,-0.029535
6460,0.086000,-0.030000,-0.030000
6461,0.084000,-0.080000,-0.080000
6462,0.206581,-0.087769,-0.087769
6463,0.295802,-0.068554,-0.068554
6464,0.296000,-0.068000,-0.068000
6465,0.319354,-0.023374,-0.023374
6466,0.310250,0.006581,0.006581
6467,0.341423,-0.002384,-0.002384
6468,0.338020,0.006505,0.006505
6469,0.340157,-0.025892,-0.025892
6470,0.299010,-0.039604,-0.039604
6471,0.258776,-0.075061,-0.075061
6472,0.423722,-0.133673,-0.133673
6473,0.499227,-0.139893,-0.139893
6474,0.534233,-0.144814,-0.144814
6475,0.558431,-0.093686,-0.093686
6476,0.412257,-0.030832,-0.030832
6477,0.373717,0.014498,0.014498
6478,0.379465,0.062646,0.062646
6479,0.389885,0.089944,0.089944
6480,0.415608,0.029464,0.029464
6481,0.422680,0.000000,0.000000
6482,0.409789,-0.031989,-0.031989
6483,0.354455,-0.079208,-0.079208
6484,0.365623,0.003767,0.003767
6485,0.252167,0.005165,0.005165
6486,0.183959,-0.019526,-0.019526
6487,0.155578,0.041033,0.041033
6488,0.132226,-0.016318,-0.016318
6489,0.204699,0.013495,0.013495
6490,0.249961,0.029451,0.029451
6491,0.338144,-0.041237,-0.041237
6492,0.307950,-0.001923,-0.001923
6493,0.378186,0.057629,0.057629
6494,0.360665,0.007903,0.007903
6495,0.326058,0.075367,0.075367
6496,0.407261,0.042147,0.042147
6497,0.444319,-0.005811,-0.005811
6498,0.423374,0.006646,0.006646
6499,0.443585,0.031767,0.031767
6500,0.410101,0.081105,0.081105
6501,0.329087,0.036549,0.036549
6502,0.347333,0.024667,0.024667
6503,0.331508,-0.031392,-0.031392
6504,0.286498,-0.071181,-0.071181
6505,0.243089,-0.078161,-0.078161
6506,0.283838,-0.043434,-0.043434
6507,0.252353,-0.050588,-0.050588
6508,0.248980,-0.073469,-0.073469
6509,0.297320,-0.108627,-0.108627
6510,0.256024,-0.102614,-0.102614
6511,0.225833,-0.132500,-0.132500
6512,0.248361,-0.097774,-0.097774
6513,0.188911,-0.083064,-0.083064
6514,0.301031,-0.063918,-0.063918
6515,0.359269,0.032908,0.032908
6516,0.319394,0.106182,0.106182
6517,0.319372,0.180778,0.180778
6518,0.215569,0.147381,0.147381
6519,0.304692,0.041448,0.041448
6520,0.396000,0.096000,0.096000
6521,0.415717,0.054707,0.054707
6522,0.459184,0.024490,0.024490
6523,0.415454,0.056956,0.056956
6524,0.315089,-0.120634,-0.120634
6525,0.270851,-0.130535,-0.130535
6526,0.214127,-0.052843,-0.052843
